item_id,seller,ships_to,ships_from,category,first_seen,last_seen
2a5140721b,8430a9c4ec,Worldwide,Canada,34,1329451418,1335325168
b817b161fe,8430a9c4ec,Worldwide,Canada,34,1329451418,1335341006
86a845caa4,8430a9c4ec,Worldwide,Canada,34,1329451417,1335318173
97e848f690,8430a9c4ec,Worldwide,Canada,34,1329451409,1335344306
22b2cb9a12,8430a9c4ec,Worldwide,Canada,34,1329451401,1335340857
1478736c39,8430a9c4ec,Worldwide,Canada,59,1329441402,1334632889
9b733cc077,7313bd717c,Worldwide,Worldwide,143,1329445737,1335844267
72409de0e4,8430a9c4ec,Worldwide,Canada,59,1329435299,1331877268
6c80aae76c,8430a9c4ec,Worldwide,Canada,59,1329435299,1334633039
4d1cefac0a,f208cfbf6d,"United States of America","United States of America",48,1329544725,1341978986
0b3f0cb4df,033317a88d,"United States of America","United States of America",51,1329561198,1329892017
0f73fe0249,fd065ea99a,"United States of America","United States of America",22,1329534301,1330750618
1c2f6678f6,a4bbf96dc9,"EU except Italy",Germany,176,1329535499,1329790728
33633d0532,cbc0e8903a,"USA and Canada","United States of America",56,1329537932,1329621733
ffac8306b1,3597b3e5e9,"USA and Canada","United States of America",94,1329533195,1329787128
081be2b0dc,b46450f74f,Worldwide,"United Kingdom",133,1329532934,1331001216
8f8b2799c9,3d1e0fc3d4,Worldwide,"United States of America",155,1329535964,1331022853
704833dfcf,95536eae9c,"United States of America","United States of America",22,1329543121,1330656150
1fd966c361,b46450f74f,Worldwide,"United Kingdom",23,1329539468,1333248873
5d128bf2b3,5590241a4a,Worldwide,China,150,1329532821,1330220050
a45bd363a3,b46450f74f,Worldwide,"United Kingdom",23,1329539468,1333077976
d765129db1,5590241a4a,Worldwide,China,150,1329532814,1337932164
68b7beaf7f,8f7e1f6466,"United Kingdom","United Kingdom",63,1329534266,1329701414
e43015de29,f6ac684a80,Worldwide,Germany,69,1329534442,1332204924
d6a15defa1,c02b16acb1,"United Kingdom","United Kingdom",59,1329533456,1329873434
be0427f65f,7a19a7aefc,Worldwide,"United States of America",47,1329543244,1329700898
faf3d7f241,dd4acbbbc5,"United Kingdom","United Kingdom",36,1329536874,1329536874
747e702411,795d6d3b1f,Worldwide,Netherlands,36,1329541998,1331025802
5907cab20f,fd065ea99a,"United States of America","United States of America",22,1329534297,1330750616
2429ca4839,7c1ca8ce36,Worldwide,undeclared,63,1329534472,1343092121
7bc3444dc9,6b488e9f91,"United States of America","United States of America",26,1329534699,1338777046
bb711cff8b,1718351d28,Worldwide,Netherlands,1,1329533972,1330572724
d4a4cb8d16,a4bbf96dc9,"EU, CH, and NO",Germany,62,1329531032,1329784995
a289f5ae75,39af6635bf,"United States of America","United States of America",5,1329537375,1335156995
5dadafbd57,39af6635bf,"United States of America","United States of America",5,1329537375,1335151343
c1b69cb537,39af6635bf,"United States of America","United States of America",5,1329537375,1335142618
4024a67315,10334fc649,"United States of America","United States of America",1,1329542024,1329542024
a11c7e2a30,2cc262d8e0,Worldwide,"United States of America",96,1329534309,1339637639
339b142df4,2cc262d8e0,Worldwide,"United States of America",96,1329534309,1339637640
e859ce8838,2cc262d8e0,Worldwide,"United States of America",96,1329534309,1330047082
c123489ce3,58ba14e378,Worldwide,Canada,70,1329564812,1331802035
274b036e2f,2cc262d8e0,Worldwide,"United States of America",62,1329531027,1330041619
f48abe871a,2cc262d8e0,Worldwide,"United States of America",62,1329531027,1335061915
5201f566a6,17c7cc33c1,Worldwide,Netherlands,53,1329533912,1329615889
3a8d81e023,66d955d2af,Worldwide,"United States of America",150,1329532814,1329532814
a2a5f27aa2,1a89c167b3,Worldwide,"United States of America",165,1329535440,1330834072
6f23008ba9,1a89c167b3,Worldwide,"United States of America",165,1329535440,1330834068
2602626643,1a89c167b3,Worldwide,"United States of America",165,1329535440,1330834065
2b073995ce,e9c9c92b45,Worldwide,Netherlands,1,1329550365,1329804739
9bfa296bd1,51c37f00f6,Worldwide,Netherlands,70,1329544786,1330494755
3382c50f96,51c37f00f6,Worldwide,Netherlands,70,1329544786,1330494755
469c1a6361,0336ae6670,Worldwide,undeclared,70,1329536224,1329536224
697c8c48d5,51c37f00f6,Worldwide,Netherlands,33,1329543402,1330496062
c052a84f9f,51c37f00f6,Worldwide,Netherlands,36,1329543531,1330496054
9ef03b3549,51c37f00f6,Worldwide,Netherlands,7,1329537223,1329962443
db154ec2c1,e9c9c92b45,Worldwide,Netherlands,58,1329544739,1330058778
15bb994146,e9c9c92b45,Worldwide,Netherlands,36,1329543524,1336018614
4a1fe9325f,e9c9c92b45,Worldwide,Netherlands,70,1329550365,1343117043
067f65f9ac,6c861ab0e2,Worldwide,Canada,70,1329534066,1329968298
8498a0ed8c,fe0471b5ac,Worldwide,"United Kingdom",70,1329534169,1329792637
dc4f60d6bf,1a89c167b3,Worldwide,"United States of America",165,1329535440,1330834062
5c3808ce06,6c861ab0e2,Worldwide,Canada,1,1329534066,1331029136
c5acb9bcf0,c33e3ad79f,"USA and Canada","United States of America",22,1329541740,1329541740
8c35241549,05ea76bd24,"USA and Canada",Canada,92,1329536536,1330915933
43fb7f0939,05ea76bd24,"USA and Canada",Canada,92,1329536536,1343118844
ac812b1f4d,9192f41bc8,"Australia and New Zeland",Australia,70,1329542455,1329542455
922df7e894,51c37f00f6,Worldwide,Netherlands,70,1329544786,1329544786
9b84c5a8d7,ac9672c4d4,"European Union","United Kingdom",1,1329534164,1329713837
e82ba7d23a,c8d4ac2dee,"United States of America","United States of America",1,1329534169,1332723523
69d6a7a898,7549b7efa4,"United States of America","United States of America",56,1329534170,1329788337
7dbd825aa4,0cfc0a3fd2,"United States of America","United States of America",70,1329534170,1329534170
651b03bdca,41c4b09425,"United States of America","United States of America",22,1329534171,1332221361
cb34680095,41c4b09425,"United States of America","United States of America",22,1329534172,1331008100
9e5a58840a,41c4b09425,"United States of America","United States of America",22,1329534172,1330238385
26213b9cd1,77d72ade1e,"United States of America","United States of America",63,1329534172,1331773435
de0c35ae6d,97154430fc,Worldwide,"United States of America",70,1329534172,1330499158
94cdb9ccdb,5590241a4a,Worldwide,China,150,1329532875,1330220056
d86fd6db42,c2d6aa33a1,Worldwide,"United Kingdom",128,1329539156,1337990991
70f6c4a8d9,7a19a7aefc,Worldwide,,166,1329543369,1329790774
998898e893,c33e3ad79f,"USA and Canada","United States of America",56,1329541740,1329541740
bffd9e3a9e,20fa279836,"USA and Canada","United States of America",56,1329545196,1339821647
9edc6ad8a4,fbc406efec,Worldwide,"United States of America",109,1329546679,1330919896
6a747ac4ec,fbc406efec,Worldwide,"United States of America",105,1329546679,1330919884
ddda017d87,fbc406efec,Worldwide,"United States of America",109,1329546679,1330919851
b752451bca,927c5bfe00,"United Kingdom","United Kingdom",46,1329548220,1332212277
02880f8df5,fbc406efec,Worldwide,"United States of America",105,1329546679,1330919855
23974425d5,927c5bfe00,"United Kingdom","United Kingdom",46,1329548220,1332208934
2a00588729,fbc406efec,Worldwide,"United States of America",109,1329546679,1329787169
f65b8debef,9a2e6bef5c,Worldwide,Canada,70,1329551286,1329621342
82e536a3c7,927c5bfe00,"United Kingdom","United Kingdom",46,1329548220,1329548220
ed3db16a7b,033317a88d,"United States of America","United States of America",70,1329562686,1331864749
fe60544deb,fbc406efec,Worldwide,"United States of America",109,1329552116,1330919876
a0f2459c8d,9a2e6bef5c,Worldwide,Canada,70,1329551286,1330052387
ce1d4baef9,3d1e0fc3d4,"United States of America","United States of America",56,1329550483,1329702795
2289c09e5d,3597e03e44,"United States of America","United States of America",22,1329559900,1341130378
52872cd006,3597e03e44,"United States of America","United States of America",22,1329557904,1341130376
2ffef7ef91,7a19a7aefc,Worldwide,,53,1329555022,1329797675
dcffa220a9,7a19a7aefc,Worldwide,,53,1329555022,1329797673
1758e9cf21,7a19a7aefc,Worldwide,,53,1329555022,1329792960
1603a032ef,9f55f57827,"United States of America","United States of America",126,1329568346,1340345340
656780e417,9f55f57827,"United States of America","United States of America",126,1329569004,1340345363
4ebf8fc5f1,9f55f57827,"United States of America","United States of America",126,1329569004,1340345367
721a7e4598,9f55f57827,"United States of America","United States of America",70,1329569004,1329794210
683f2b8257,0238ba8732,Worldwide,"Netherland Antilles",36,1329555231,1330576295
20cc2f20ef,7668115a37,Worldwide,"United States of America",171,1329568346,1329705417
f34b4a51c2,7668115a37,Worldwide,"United States of America",171,1329569004,1329705415
e7ed20eb3b,d27c507ce7,"United States of America","United States of America",161,1329558573,1341722925
a41f6f83e6,e2cfe945ab,"United States of America","United States of America",51,1329560862,1333170322
fab00ce795,4b1ca3a6e9,Worldwide,Netherlands,33,1329563601,1342668310
bc7fdbde2e,fe0471b5ac,Worldwide,"United Kingdom",70,1329567654,1329567654
c4182b5c55,e5e9c21007,Worldwide,undeclared,98,1329539686,1336630388
c58d12268e,a4bbf96dc9,"EU except Italy",Germany,7,1329543327,1331006486
d8536910ee,f208cfbf6d,"United States of America","United States of America",48,1329551014,1334901030
b3f706e8a1,4586127991,"United States of America","United States of America",198,1329541595,1330481162
883c1c985e,f2fd00d797,"United States of America","United States of America",22,1329641613,1336624293
ccce8887a0,2cc262d8e0,Worldwide,undeclared,98,1329633244,1341985550
1bda8ee75b,e9b25dcf63,"United States of America","United States of America",63,1329612427,1333610680
efa7d553d4,f2fd00d797,"United States of America","United States of America",22,1329634964,1341470674
59f3b3b2fe,f208cfbf6d,"United States of America","United States of America",48,1329619165,1332382599
c38ff0ece5,4ba40bb91c,"United States of America","United States of America",98,1329623625,1343113667
869292b134,fffceb6467,"United States of America","United States of America",48,1329619190,1329892342
7c42341f90,f6ac684a80,Worldwide,Germany,63,1329616799,1332204922
46a21bba6c,5590241a4a,Worldwide,China,150,1329614627,1337990348
a32267b95d,5590241a4a,Worldwide,China,150,1329614671,1337990335
5dd7dbe71f,1dfd491bbe,"European Union",undeclared,153,1329620440,1333763079
516cb4141a,8a03c8e47c,Worldwide,Netherlands,161,1329619330,1330499696
1220f71ba7,a449f9207e,Worldwide,"United States of America",53,1329615532,1329700963
94ba1fb554,fa546b7f58,"European Union",Germany,159,1329621600,1329621600
cac0b527b5,a449f9207e,Worldwide,"United States of America",53,1329615532,1329615532
8515e838e3,fffceb6467,"United States of America","United States of America",48,1329619201,1329619201
02ae16b8fa,9ab4c43602,"United States of America","United States of America",141,1329615000,1329615000
16f1658d39,7668115a37,Worldwide,"United States of America",171,1329615466,1329705418
f27e2ec1d6,d44989c54f,"United States of America","United States of America",134,1329614237,1329786129
65f5955338,f4c289cf1c,Worldwide,undeclared,92,1329619398,1343093685
b1a1c89a8c,fd065ea99a,"United States of America","United States of America",25,1329617193,1333584682
d0956836df,fd065ea99a,"United States of America","United States of America",25,1329617186,1333584653
9f5d17d8bb,fd065ea99a,"United States of America","United States of America",25,1329617186,1333166173
dc6361f89e,8430a9c4ec,Worldwide,Canada,117,1329614558,1330494650
8154c236a1,fd065ea99a,"United States of America","United States of America",25,1329617186,1333166171
b217b7319e,e9b25dcf63,"United States of America","United States of America",63,1329616356,1333419153
a04e1d2702,fd065ea99a,"United States of America","United States of America",25,1329617155,1332982800
b03f8b33ca,fd065ea99a,"United States of America","United States of America",25,1329617186,1333090272
d9711df44b,fd065ea99a,"United States of America","United States of America",25,1329617186,1332722872
5c6a67b722,fd065ea99a,"United States of America","United States of America",25,1329617186,1333065623
02dc39f260,7668115a37,Worldwide,"United States of America",1,1329615466,1329716601
89f5b07dc6,d1641a4dc2,"United States of America","United States of America",7,1329620547,1329823793
82ef89950d,14fd3eaa8b,Worldwide,Netherlands,34,1329616085,1334986097
c6ae050663,7a19a7aefc,Worldwide,"United States of America",53,1329627963,1329797671
9586030794,8430a9c4ec,Worldwide,Canada,117,1329614558,1329614558
694a6770b7,41c4b09425,"United States of America","United States of America",22,1329630410,1332045426
6c218006fc,6c861ab0e2,Worldwide,Canada,70,1329615252,1329615252
780ff0743a,283684239a,Worldwide,undeclared,51,1329616573,1330225850
870909f329,4ba40bb91c,"United States of America","United States of America",56,1329621700,1331004513
c64dcf6c01,9f55f57827,"United States of America","United States of America",70,1329616221,1333961161
7593f6309b,99ab87a0c5,Worldwide,Germany,36,1329616221,1331003698
85632cfb87,d44989c54f,Worldwide,"United States of America",5,1329622549,1333932115
e1c5a5d3f6,fd065ea99a,"United States of America","United States of America",57,1329626545,1329698812
521b84f573,4a96cfef82,Worldwide,undeclared,70,1329634216,1329701250
6ac7dcfa21,927c5bfe00,"United Kingdom","United Kingdom",46,1329630288,1331867084
39c9313eef,927c5bfe00,"United Kingdom","United Kingdom",46,1329630288,1332657483
59ef78dae1,4a96cfef82,Worldwide,undeclared,56,1329631263,1329631263
4bfc7ff5d3,1a89c167b3,Worldwide,"United States of America",165,1329630288,1330834059
22dfbeb34f,1a89c167b3,Worldwide,"United States of America",165,1329630288,1330834055
372a8c3030,1a89c167b3,Worldwide,"United States of America",165,1329636233,1330834051
42b6890cfd,fc723aec6e,"United States of America","United States of America",56,1329631263,1329631263
2ac5dba007,c33e3ad79f,"USA and Canada",undeclared,58,1329651595,1329962123
f07a66b634,1a89c167b3,Worldwide,"United States of America",165,1329636233,1330834048
066e0de558,1a89c167b3,Worldwide,"United States of America",165,1329650597,1330834039
152245e56d,fc723aec6e,"United States of America","United States of America",56,1329631263,1329631263
7eabdd72b1,fc723aec6e,"United States of America","United States of America",56,1329636354,1329636354
bd3eeccac2,1a89c167b3,Worldwide,"United States of America",104,1329647817,1330834036
dcf3c48523,fc723aec6e,"United States of America","United States of America",56,1329636354,1329636354
30a6870044,1a89c167b3,Worldwide,"United States of America",104,1329647817,1330834033
3f360168fc,f2fd00d797,"United States of America","United States of America",22,1329638339,1334667648
bfd12b9cc5,1a89c167b3,"United States of America","United States of America",51,1329647817,1330834030
7ff73c1a0e,1a89c167b3,"United States of America","United States of America",51,1329653543,1330839074
34dc2f8f43,1a89c167b3,Worldwide,"United States of America",48,1329651622,1329880043
a822548698,f2fd00d797,"United States of America","United States of America",56,1329638339,1329789794
d28d4b330c,a8356ad59b,"United States of America","United States of America",22,1329649411,1337942471
e92580c534,a8356ad59b,"United States of America","United States of America",22,1329650558,1330457042
c37231bd1d,a8356ad59b,"United States of America","United States of America",22,1329650558,1335850151
8785996c53,1a89c167b3,Worldwide,"United States of America",104,1329652684,1330834023
7a5b66b5b6,2d13e9120b,"United States of America","United States of America",127,1329638561,1336348714
7e2267d0bc,2d13e9120b,"United States of America","United States of America",127,1329638561,1336345694
d9879b866e,8b54c215a6,Worldwide,"United States of America",100,1329636637,1343088680
93714b773a,fd065ea99a,"United States of America","United States of America",25,1329638112,1329638112
02036e10e8,3005a57498,Worldwide,"United States of America",42,1329641096,1333681837
37a4f1b32d,3d9c8ec96c,"United States of America","United States of America",146,1329645941,1330052123
5b6464620c,a54cd7dce9,worldwide,US,12,1329630292,1343126831
d086812cfb,a54cd7dce9,worldwide,US,12,1329620411,1343119173
43e1f1e81c,538fde2015,"United States of America","United States of America",22,1329627603,1335677401
3a8ce2ddb8,f2fd00d797,"United States of America","United States of America",22,1329638407,1341987423
